@relation TestUser3

@attribute MeanGyrX numeric
@attribute MinGyrX numeric
@attribute MaxGyrX numeric
@attribute MeanGyrY numeric
@attribute MinGyrY numeric
@attribute MaxGyrY numeric
@attribute MeanGyrZ numeric
@attribute MinGyrZ numeric
@attribute MaxGyrZ numeric
@attribute MeanAccX numeric
@attribute MinAccX numeric
@attribute MaxAccX numeric
@attribute MeanAccY numeric
@attribute MinAccY numeric
@attribute MaxAccY numeric
@attribute MeanAccZ numeric
@attribute MinAccZ numeric
@attribute MaxAccZ numeric
@attribute class {1, 0}

@data
-0.180715, -4.786080, 2.737947, 0.185109, -2.149342, 4.080287, 0.101010, -2.908403, 3.172077, -1.694688, -19.096460, 2.101616, -3.729278, -12.241076, 1.431397, 6.348471, -5.309094, 15.036847, 0
-0.181081, -4.786080, 2.737947, 0.186075, -2.149342, 4.080287, 0.100890, -2.908403, 3.172077, -1.709505, -19.096460, 2.101616, -3.735640, -12.241076, 1.431397, 6.340641, -5.309094, 15.036847, 0
-0.181173, -4.786080, 2.737947, 0.186214, -2.149342, 4.080287, 0.101241, -2.908403, 3.172077, -1.722347, -19.096460, 2.101616, -3.741230, -12.241076, 1.431397, 6.334223, -5.309094, 15.036847, 0
-0.180279, -4.786080, 2.737947, 0.185648, -2.149342, 4.080287, 0.101577, -2.908403, 3.172077, -1.734424, -19.096460, 2.101616, -3.744063, -12.241076, 1.431397, 6.328468, -5.309094, 15.036847, 0
-0.178339, -4.786080, 2.737947, 0.184599, -2.149342, 4.080287, 0.101867, -2.908403, 3.172077, -1.746485, -19.096460, 2.101616, -3.745666, -12.241076, 1.431397, 6.323957, -5.309094, 15.036847, 0
-0.176273, -4.786080, 2.737947, 0.183329, -2.149342, 4.080287, 0.101985, -2.908403, 3.172077, -1.759043, -19.096460, 2.101616, -3.749257, -12.241076, 1.431397, 6.320083, -5.309094, 15.036847, 0
-0.174725, -4.786080, 2.737947, 0.182121, -2.149342, 4.080287, 0.101987, -2.908403, 3.172077, -1.772585, -19.096460, 2.101616, -3.755681, -12.241076, 1.431397, 6.316008, -5.309094, 15.036847, 0
-0.173366, -4.786080, 2.737947, 0.180761, -2.149342, 4.080287, 0.102099, -2.908403, 3.172077, -1.787126, -19.096460, 2.101616, -3.764413, -12.241076, 1.431397, 6.310837, -5.309094, 15.036847, 0
-0.172079, -4.786080, 2.737947, 0.179320, -2.149342, 4.080287, 0.102401, -2.908403, 3.172077, -1.801640, -19.096460, 2.101616, -3.773201, -12.241076, 1.431397, 6.303789, -5.309094, 15.036847, 0
-0.171087, -4.786080, 2.737947, 0.178108, -2.149342, 4.080287, 0.102961, -2.908403, 3.172077, -1.815418, -19.096460, 2.101616, -3.782290, -12.241076, 1.431397, 6.295269, -5.309094, 15.036847, 0
-0.170348, -4.786080, 2.737947, 0.177030, -2.149342, 4.080287, 0.103633, -2.908403, 3.172077, -1.828203, -19.096460, 2.101616, -3.793114, -12.241076, 1.431397, 6.286392, -5.309094, 15.036847, 0
-0.169799, -4.786080, 2.737947, 0.176149, -2.149342, 4.080287, 0.104185, -2.908403, 3.172077, -1.839859, -19.096460, 2.101616, -3.804422, -12.241076, 1.431397, 6.276503, -5.309094, 15.036847, 0
-0.169376, -4.786080, 2.737947, 0.175365, -2.149342, 4.080287, 0.104689, -2.908403, 3.172077, -1.851505, -19.096460, 2.101616, -3.815335, -12.241076, 1.431397, 6.266642, -5.309094, 15.036847, 0
-0.168894, -4.786080, 2.737947, 0.174526, -2.149342, 4.080287, 0.104960, -2.908403, 3.172077, -1.863532, -19.096460, 2.101616, -3.825168, -12.241076, 1.431397, 6.257922, -5.309094, 15.036847, 0
-0.168677, -4.786080, 2.737947, 0.173815, -2.149342, 4.080287, 0.104894, -2.908403, 3.172077, -1.875425, -19.096460, 2.101616, -3.832915, -12.241076, 1.431397, 6.252009, -5.309094, 15.036847, 0
-0.168744, -4.786080, 2.737947, 0.172985, -2.149342, 4.080287, 0.104745, -2.908403, 3.172077, -1.886426, -19.096460, 2.101616, -3.838563, -12.241076, 1.431397, 6.248827, -5.309094, 15.036847, 0
-0.168594, -4.786080, 2.737947, 0.171791, -2.149342, 4.080287, 0.104539, -2.908403, 3.172077, -1.895859, -19.096460, 2.101616, -3.842036, -12.241076, 1.431397, 6.245647, -5.309094, 15.036847, 0
-0.168067, -4.786080, 2.737947, 0.170487, -2.149342, 4.080287, 0.104202, -2.908403, 3.172077, -1.903529, -19.096460, 2.101616, -3.844807, -12.241076, 1.431397, 6.246224, -5.309094, 15.036847, 0
-0.167271, -4.786080, 2.737947, 0.169260, -2.149342, 4.080287, 0.103811, -2.908403, 3.172077, -1.910311, -19.096460, 2.101616, -3.848640, -12.241076, 1.431397, 6.247643, -5.309094, 15.036847, 0
-0.166335, -4.786080, 2.737947, 0.168110, -2.149342, 4.080287, 0.103297, -2.908403, 3.172077, -1.916924, -19.096460, 2.101616, -3.857772, -12.241076, 1.431397, 6.247530, -5.309094, 15.036847, 0
-0.165401, -4.786080, 2.737947, 0.167022, -2.149342, 4.080287, 0.102581, -2.908403, 3.172077, -1.923042, -19.096460, 2.101616, -3.871491, -12.241076, 1.431397, 6.245261, -5.309094, 15.036847, 0
-0.164562, -4.786080, 2.737947, 0.166186, -2.149342, 4.080287, 0.101687, -2.908403, 3.172077, -1.928056, -19.096460, 2.101616, -3.887265, -12.241076, 1.431397, 6.241807, -5.309094, 15.036847, 0
-0.164245, -4.786080, 2.737947, 0.165708, -2.149342, 4.080287, 0.100656, -2.908403, 3.172077, -1.931039, -19.096460, 2.101616, -3.901238, -12.241076, 1.431397, 6.239423, -5.309094, 15.036847, 0
-0.164757, -4.786080, 2.737947, 0.165031, -2.149342, 4.080287, 0.099752, -2.908403, 3.172077, -1.931227, -19.096460, 2.101616, -3.911881, -12.241076, 1.431397, 6.239176, -5.309094, 15.036847, 0
-0.165764, -4.786080, 2.737947, 0.163908, -2.149342, 4.080287, 0.099057, -2.908403, 3.172077, -1.929411, -19.096460, 2.101616, -3.920898, -12.241076, 1.431397, 6.239775, -5.309094, 15.036847, 0
-0.166670, -4.786080, 2.737947, 0.162533, -2.149342, 4.080287, 0.098279, -2.908403, 3.172077, -1.926284, -19.096460, 2.101616, -3.929244, -12.241076, 1.431397, 6.239617, -5.309094, 15.036847, 0
-0.167195, -4.786080, 2.737947, 0.161178, -2.149342, 4.080287, 0.097294, -2.908403, 3.172077, -1.921921, -19.096460, 2.101616, -3.936800, -12.241076, 1.431397, 6.238767, -5.309094, 15.036847, 0
-0.167312, -4.786080, 2.737947, 0.159993, -2.149342, 4.080287, 0.096092, -2.908403, 3.172077, -1.916218, -19.096460, 2.101616, -3.942687, -12.241076, 1.431397, 6.238077, -5.309094, 15.036847, 0
-0.166986, -4.786080, 2.737947, 0.158774, -2.149342, 4.080287, 0.094781, -2.908403, 3.172077, -1.909277, -19.096460, 2.101616, -3.946197, -12.241076, 1.431397, 6.237606, -5.309094, 15.036847, 0
-0.166024, -4.786080, 2.737947, 0.157239, -2.149342, 4.080287, 0.093518, -2.908403, 3.172077, -1.901379, -19.096460, 2.101616, -3.947333, -12.241076, 1.431397, 6.236917, -5.309094, 15.036847, 0
-0.164762, -4.786080, 2.737947, 0.155658, -2.149342, 4.080287, 0.092207, -2.908403, 3.172077, -1.892810, -19.096460, 2.111191, -3.947056, -12.241076, 1.431397, 6.235494, -5.309094, 15.036847, 0
-0.164045, -4.786080, 2.737947, 0.154416, -2.149342, 4.080287, 0.090754, -2.908403, 3.172077, -1.883703, -19.096460, 2.321831, -3.945491, -12.241076, 1.431397, 6.232767, -5.309094, 15.036847, 0
-0.164206, -4.786080, 2.737947, 0.153527, -2.149342, 4.080287, 0.089297, -2.908403, 3.172077, -1.873876, -19.096460, 2.819708, -3.943039, -12.241076, 1.431397, 6.229373, -5.309094, 15.036847, 0
-0.164889, -4.786080, 2.737947, 0.152752, -2.149342, 4.080287, 0.088035, -2.908403, 3.172077, -1.863249, -19.096460, 3.030348, -3.940602, -12.241076, 1.431397, 6.226513, -5.309094, 15.036847, 0
-0.165164, -4.786080, 2.737947, 0.151815, -2.149342, 4.080287, 0.086926, -2.908403, 3.172077, -1.852715, -19.096460, 3.030348, -3.939204, -12.241076, 1.431397, 6.225509, -5.309094, 15.036847, 0
-0.164601, -4.786080, 2.737947, 0.150783, -2.149342, 4.080287, 0.085787, -2.908403, 3.172077, -1.842719, -19.096460, 3.030348, -3.938976, -12.241076, 1.431397, 6.226316, -5.309094, 15.036847, 0
-0.163572, -4.786080, 2.737947, 0.149860, -2.149342, 4.080287, 0.084597, -2.908403, 3.172077, -1.832533, -19.096460, 3.097370, -3.937759, -12.241076, 1.431397, 6.227423, -5.309094, 15.036847, 0
-0.162201, -4.786080, 2.737947, 0.148965, -2.149342, 4.080287, 0.083519, -2.908403, 3.172077, -1.821719, -19.096460, 3.202690, -3.936496, -12.241076, 1.431397, 6.229095, -5.309094, 15.036847, 0
-0.160499, -4.786080, 2.737947, 0.147994, -2.149342, 4.080287, 0.082578, -2.908403, 3.172077, -1.811668, -19.096460, 3.202690, -3.939136, -12.241076, 1.431397, 6.231766, -5.309094, 15.036847, 0
-0.158610, -4.786080, 2.737947, 0.146978, -2.149342, 4.080287, 0.081650, -2.908403, 3.172077, -1.803824, -19.096460, 3.202690, -3.943898, -12.241076, 1.431397, 6.234203, -5.309094, 15.036847, 0
-0.156430, -4.786080, 2.737947, 0.145771, -2.149342, 4.080287, 0.080666, -2.908403, 3.172077, -1.797355, -19.096460, 3.202690, -3.946832, -12.241076, 1.431397, 6.236295, -5.309094, 15.036847, 0
-0.153756, -4.786080, 2.737947, 0.144007, -2.149342, 4.080287, 0.079583, -2.908403, 3.172077, -1.791400, -19.096460, 3.202690, -3.947937, -12.241076, 1.431397, 6.238596, -5.309094, 15.036847, 0
-0.150521, -4.786080, 2.737947, 0.141521, -2.149342, 4.080287, 0.078284, -2.908403, 3.172077, -1.786214, -19.096460, 3.202690, -3.948754, -12.241076, 1.431397, 6.241964, -5.309094, 15.036847, 0
-0.146551, -4.786080, 2.737947, 0.138471, -2.149342, 4.080287, 0.076587, -2.908403, 3.172077, -1.782240, -19.096460, 3.202690, -3.950150, -12.241076, 1.431397, 6.245683, -5.309094, 15.036847, 0
-0.141860, -4.786080, 2.737947, 0.134989, -2.149342, 4.080287, 0.074406, -2.908403, 3.172077, -1.778876, -19.096460, 3.202690, -3.950337, -12.241076, 1.431397, 6.247683, -5.309094, 15.036847, 0
-0.136071, -4.786080, 2.916393, 0.131077, -2.149342, 4.080287, 0.072000, -2.908403, 3.172077, -1.774738, -19.096460, 3.202690, -3.948530, -12.241076, 1.431397, 6.247552, -5.309094, 15.036847, 0
-0.128692, -4.786080, 3.659474, 0.126707, -2.149342, 4.080287, 0.069517, -2.908403, 3.172077, -1.769542, -19.096460, 3.202690, -3.947762, -12.241076, 1.431397, 6.248664, -5.309094, 15.036847, 0
-0.120285, -4.786080, 3.893851, 0.121867, -2.255877, 4.080287, 0.066778, -2.908403, 3.172077, -1.764282, -19.096460, 3.202690, -3.951653, -12.241076, 1.431397, 6.255284, -5.309094, 15.036847, 0
-0.112250, -4.786080, 3.893851, 0.116587, -2.468946, 4.080287, 0.063677, -2.908403, 3.172077, -1.758952, -19.096460, 3.202690, -3.957279, -12.241076, 1.431397, 6.263710, -5.309094, 15.036847, 0
-0.105997, -4.786080, 3.893851, 0.110891, -2.671363, 4.080287, 0.060348, -2.908403, 3.172077, -1.753223, -19.096460, 3.202690, -3.961728, -12.241076, 1.431397, 6.271007, -5.309094, 15.036847, 0
-0.102112, -4.786080, 3.893851, 0.104822, -2.841819, 4.080287, 0.056902, -2.908403, 3.172077, -1.746513, -19.096460, 3.202690, -3.964304, -12.241076, 1.431397, 6.275438, -5.309094, 15.036847, 0
-0.100816, -4.786080, 3.893851, 0.098515, -2.913730, 4.080287, 0.053239, -2.908403, 3.172077, -1.738142, -19.096460, 3.202690, -3.966353, -12.241076, 1.431397, 6.276705, -5.309094, 15.036847, 0
-0.101648, -4.786080, 3.893851, 0.092303, -2.913730, 4.080287, 0.049091, -2.908403, 3.172077, -1.728381, -19.096460, 3.202690, -3.968611, -12.241076, 1.431397, 6.275951, -5.309094, 15.036847, 0
-0.103657, -4.786080, 3.893851, 0.086528, -2.913730, 4.080287, 0.044062, -2.908403, 3.172077, -1.717799, -19.096460, 3.394182, -3.970317, -12.241076, 1.431397, 6.275406, -5.309094, 15.036847, 0
-0.105541, -4.786080, 3.893851, 0.081053, -2.913730, 4.080287, 0.038292, -2.908403, 3.172077, -1.707320, -19.096460, 3.394182, -3.970855, -12.241076, 1.431397, 6.276084, -5.309094, 15.036847, 0
-0.106266, -4.786080, 3.893851, 0.075424, -2.913730, 4.080287, 0.032214, -2.916393, 3.172077, -1.697634, -19.096460, 3.394182, -3.972729, -12.241076, 1.431397, 6.278587, -5.309094, 15.036847, 0
-0.105688, -4.786080, 3.893851, 0.069618, -2.913730, 4.080287, 0.025966, -3.017601, 3.172077, -1.688837, -19.096460, 3.394182, -3.978741, -12.241076, 1.431397, 6.281674, -5.309094, 15.036847, 0
-0.104421, -4.786080, 3.893851, 0.064063, -2.913730, 4.080287, 0.019466, -3.182730, 3.172077, -1.679639, -19.096460, 3.394182, -3.988668, -12.241076, 1.431397, 6.284950, -5.309094, 15.036847, 0
-0.102984, -4.786080, 3.893851, 0.059006, -2.913730, 4.080287, 0.012613, -3.369166, 3.172077, -1.669998, -19.096460, 3.394182, -3.997498, -12.241076, 1.431397, 6.289731, -5.309094, 15.036847, 0
-0.101315, -4.786080, 3.893851, 0.054378, -2.913730, 4.080287, 0.005477, -3.475701, 3.172077, -1.660639, -19.096460, 3.394182, -4.002846, -12.241076, 1.431397, 6.295012, -5.309094, 15.036847, 0
-0.099026, -4.786080, 3.893851, 0.050108, -2.913730, 4.080287, -0.001744, -3.497008, 3.172077, -1.651821, -19.096460, 3.394182, -4.006443, -12.241076, 1.431397, 6.300563, -5.309094, 15.036847, 0
-0.096157, -4.786080, 3.893851, 0.046221, -2.913730, 4.080287, -0.008959, -3.502335, 3.172077, -1.643154, -19.096460, 3.394182, -4.010124, -12.241076, 1.431397, 6.304765, -5.309094, 15.036847, 0
-0.092999, -4.786080, 3.893851, 0.042715, -2.913730, 4.080287, -0.016124, -3.502335, 3.172077, -1.634661, -19.096460, 3.394182, -4.015366, -12.241076, 1.431397, 6.307614, -5.309094, 15.036847, 0
-0.089747, -4.786080, 3.893851, 0.039585, -2.913730, 4.080287, -0.023184, -3.502335, 3.172077, -1.626789, -19.096460, 3.394182, -4.021644, -12.241076, 1.431397, 6.310129, -5.309094, 15.036847, 0
-0.086621, -4.786080, 3.893851, 0.036810, -2.913730, 4.080287, -0.030079, -3.502335, 3.172077, -1.619859, -19.096460, 3.394182, -4.026542, -12.241076, 1.431397, 6.313128, -5.309094, 15.036847, 0
-0.083648, -4.786080, 3.893851, 0.034302, -2.913730, 4.080287, -0.036682, -3.502335, 3.172077, -1.613729, -19.096460, 3.394182, -4.029474, -12.241076, 1.431397, 6.317046, -5.309094, 15.036847, 0
-0.080772, -4.786080, 3.893851, 0.032063, -2.913730, 4.080287, -0.042940, -3.502335, 3.172077, -1.607741, -19.096460, 3.394182, -4.031687, -12.241076, 1.431397, 6.320976, -5.309094, 15.036847, 0
-0.078093, -4.786080, 3.893851, 0.030231, -2.913730, 4.080287, -0.048842, -3.502335, 3.172077, -1.601793, -19.096460, 3.394182, -4.034090, -12.241076, 1.431397, 6.324773, -5.309094, 15.036847, 0
-0.075755, -4.786080, 3.893851, 0.028889, -2.913730, 4.080287, -0.054359, -3.502335, 3.172077, -1.595916, -19.096460, 3.394182, -4.036857, -12.241076, 1.431397, 6.328399, -5.309094, 15.036847, 0
-0.073902, -4.786080, 3.893851, 0.027952, -2.913730, 4.080287, -0.059389, -3.502335, 3.172077, -1.590261, -19.096460, 3.394182, -4.039864, -12.241076, 1.431397, 6.331746, -5.309094, 15.036847, 0
-0.072572, -4.786080, 3.893851, 0.027323, -2.913730, 4.080287, -0.063839, -3.502335, 3.172077, -1.584656, -19.096460, 3.394182, -4.042721, -12.241076, 1.431397, 6.334769, -5.309094, 15.036847, 0
-0.071773, -4.786080, 3.893851, 0.027010, -2.913730, 4.080287, -0.067770, -3.502335, 3.172077, -1.579011, -19.096460, 3.394182, -4.045496, -12.241076, 1.431397, 6.337552, -5.309094, 15.036847, 0
-0.071370, -4.786080, 3.893851, 0.027121, -2.913730, 4.080287, -0.071287, -3.502335, 3.172077, -1.573363, -19.096460, 3.394182, -4.048155, -12.241076, 1.431397, 6.340189, -5.309094, 15.036847, 0
-0.071277, -4.786080, 3.893851, 0.027734, -2.913730, 4.080287, -0.074462, -3.502335, 3.172077, -1.567737, -19.096460, 3.394182, -4.050604, -12.241076, 1.431397, 6.342765, -5.309094, 15.036847, 0
-0.071459, -4.786080, 3.893851, 0.028767, -2.913730, 4.080287, -0.077207, -3.502335, 3.172077, -1.562288, -19.096460, 3.394182, -4.053281, -12.241076, 1.431397, 6.345342, -5.309094, 15.036847, 0
-0.071601, -4.786080, 3.893851, 0.029964, -2.913730, 4.080287, -0.079389, -3.502335, 3.172077, -1.557159, -19.096460, 3.394182, -4.056783, -12.241076, 1.431397, 6.348047, -5.309094, 15.036847, 0
-0.071491, -4.786080, 3.893851, 0.031213, -2.913730, 4.080287, -0.080940, -3.502335, 3.172077, -1.552408, -19.096460, 3.394182, -4.060464, -12.241076, 1.431397, 6.350668, -5.309094, 15.036847, 0
-0.071109, -4.786080, 3.893851, 0.032523, -2.913730, 4.080287, -0.081813, -3.502335, 3.172077, -1.547870, -19.096460, 3.394182, -4.063801, -12.241076, 1.431397, 6.353145, -5.309094, 15.036847, 0
-0.070366, -4.786080, 3.893851, 0.033934, -2.913730, 4.080287, -0.082133, -3.502335, 3.172077, -1.543209, -19.096460, 3.394182, -4.066770, -12.241076, 1.431397, 6.355505, -5.309094, 15.036847, 0
-0.069468, -4.786080, 3.893851, 0.035523, -2.913730, 4.080287, -0.082085, -3.502335, 3.172077, -1.538065, -19.096460, 3.394182, -4.069331, -12.241076, 1.431397, 6.357849, -5.309094, 15.036847, 0
-0.068775, -4.786080, 3.893851, 0.037183, -2.913730, 4.080287, -0.081659, -3.502335, 3.172077, -1.532769, -19.096460, 3.394182, -4.071578, -12.241076, 1.431397, 6.360164, -5.309094, 15.036847, 0
-0.068547, -4.786080, 3.893851, 0.038689, -2.913730, 4.080287, -0.080808, -3.502335, 3.172077, -1.527518, -19.096460, 3.394182, -4.073786, -12.241076, 1.431397, 6.362561, -5.309094, 15.036847, 0
-0.068950, -4.786080, 3.893851, 0.039996, -2.913730, 4.080287, -0.079637, -3.502335, 3.172077, -1.522056, -19.096460, 3.394182, -4.076246, -12.241076, 1.431397, 6.365270, -5.309094, 15.036847, 0
-0.070010, -4.786080, 3.893851, 0.041188, -2.913730, 4.080287, -0.078330, -3.502335, 3.172077, -1.516359, -19.096460, 3.394182, -4.078867, -12.241076, 1.431397, 6.368297, -5.309094, 15.036847, 0
-0.071534, -4.786080, 3.893851, 0.042293, -2.913730, 4.080287, -0.077002, -3.502335, 3.172077, -1.510391, -19.096460, 3.394182, -4.081854, -12.241076, 1.431397, 6.371617, -5.309094, 15.036847, 0
-0.073416, -4.786080, 3.893851, 0.043292, -2.913730, 4.080287, -0.075743, -3.502335, 3.172077, -1.504299, -19.096460, 3.394182, -4.084761, -12.241076, 1.431397, 6.375256, -5.309094, 15.036847, 0
-0.075874, -4.786080, 3.893851, 0.044180, -2.913730, 4.080287, -0.074461, -3.502335, 3.172077, -1.498272, -19.096460, 3.394182, -4.087136, -12.241076, 1.431397, 6.379308, -5.309094, 15.036847, 0
-0.078830, -4.786080, 3.893851, 0.044931, -2.913730, 4.080287, -0.073014, -3.502335, 3.172077, -1.492198, -19.096460, 3.394182, -4.088972, -12.241076, 1.431397, 6.383685, -5.309094, 15.036847, 0
-0.082116, -4.786080, 3.893851, 0.045567, -2.913730, 4.080287, -0.071569, -3.502335, 3.172077, -1.486129, -19.096460, 3.394182, -4.090776, -12.241076, 1.431397, 6.388072, -5.309094, 15.036847, 0
-0.085490, -4.786080, 3.893851, 0.046238, -2.913730, 4.080287, -0.070296, -3.502335, 3.172077, -1.480180, -19.096460, 3.394182, -4.092860, -12.241076, 1.431397, 6.392299, -5.309094, 15.036847, 0
-0.088703, -4.786080, 3.893851, 0.047091, -2.913730, 4.080287, -0.069163, -3.502335, 3.172077, -1.474590, -19.096460, 3.394182, -4.094689, -12.241076, 1.431397, 6.396611, -5.309094, 15.036847, 0
-0.091585, -4.786080, 3.893851, 0.048119, -2.913730, 4.080287, -0.067951, -3.502335, 3.172077, -1.469286, -19.096460, 3.394182, -4.096043, -12.241076, 1.431397, 6.400910, -5.309094, 15.036847, 0
-0.093969, -4.786080, 3.893851, 0.049266, -2.913730, 4.080287, -0.066578, -3.502335, 3.172077, -1.464299, -19.096460, 3.394182, -4.097348, -12.241076, 1.431397, 6.405032, -5.309094, 15.036847, 0
-0.095796, -4.786080, 3.893851, 0.050410, -2.913730, 4.080287, -0.065344, -3.502335, 3.172077, -1.459617, -19.096460, 3.394182, -4.098929, -12.241076, 1.431397, 6.409120, -5.309094, 15.036847, 0
-0.096446, -4.786080, 3.893851, 0.051231, -2.913730, 4.080287, -0.064324, -3.502335, 3.172077, -1.455152, -19.096460, 3.394182, -4.100281, -12.241076, 1.431397, 6.412797, -5.309094, 15.036847, 0
-0.095022, -4.786080, 3.893851, 0.051712, -2.913730, 4.080287, -0.063274, -3.502335, 3.172077, -1.450738, -19.096460, 3.394182, -4.101581, -12.241076, 1.431397, 6.415965, -5.309094, 15.036847, 0
-0.092371, -4.786080, 3.893851, 0.052195, -2.913730, 4.080287, -0.062321, -3.502335, 3.172077, -1.446193, -19.096460, 3.394182, -4.103461, -12.241076, 1.431397, 6.418837, -5.309094, 15.036847, 0
-0.089911, -4.786080, 3.893851, 0.052661, -2.913730, 4.080287, -0.061506, -3.502335, 3.172077, -1.441659, -19.096460, 3.394182, -4.105441, -12.241076, 1.431397, 6.422095, -5.309094, 15.036847, 0
-0.088585, -4.786080, 3.893851, 0.052959, -2.913730, 4.080287, -0.060826, -3.502335, 3.172077, -1.436914, -19.096460, 3.394182, -4.107017, -12.241076, 1.431397, 6.425759, -5.309094, 15.036847, 0
-0.088433, -4.786080, 3.893851, 0.053187, -2.913730, 4.080287, -0.060280, -3.502335, 3.172077, -1.431763, -19.096460, 3.394182, -4.108748, -12.241076, 1.431397, 6.429145, -5.309094, 15.036847, 0
-0.088738, -4.786080, 3.893851, 0.053470, -2.913730, 4.080287, -0.059813, -3.502335, 3.172077, -1.426445, -19.096460, 3.394182, -4.110768, -12.241076, 1.431397, 6.432336, -5.309094, 15.036847, 0
-0.088821, -4.786080, 3.893851, 0.053801, -2.913730, 4.080287, -0.059392, -3.502335, 3.172077, -1.421012, -19.096460, 3.394182, -4.113211, -12.241076, 1.431397, 6.435460, -5.309094, 15.036847, 0
-0.088203, -4.786080, 3.893851, 0.054135, -2.913730, 4.080287, -0.058928, -3.502335, 3.172077, -1.415386, -19.096460, 3.394182, -4.115881, -12.241076, 1.431397, 6.438746, -5.309094, 15.036847, 0
-0.087062, -4.786080, 3.893851, 0.054505, -2.913730, 4.080287, -0.058522, -3.502335, 3.172077, -1.409722, -19.096460, 3.394182, -4.118251, -12.241076, 1.431397, 6.442395, -5.309094, 15.036847, 0
-0.085933, -4.786080, 3.893851, 0.054904, -2.913730, 4.080287, -0.058231, -3.502335, 3.172077, -1.404182, -19.096460, 3.394182, -4.120078, -12.241076, 1.431397, 6.446290, -5.309094, 15.036847, 0
-0.085065, -4.786080, 3.893851, 0.055305, -2.913730, 4.080287, -0.057945, -3.502335, 3.172077, -1.398760, -19.096460, 3.394182, -4.121754, -12.241076, 1.431397, 6.450088, -5.309094, 15.036847, 0
-0.084406, -4.786080, 3.893851, 0.055732, -2.913730, 4.080287, -0.057619, -3.502335, 3.172077, -1.393326, -19.096460, 3.394182, -4.123449, -12.241076, 1.431397, 6.453698, -5.309094, 15.036847, 0
-0.083855, -4.786080, 3.893851, 0.056194, -2.913730, 4.080287, -0.057263, -3.502335, 3.172077, -1.387880, -19.096460, 3.394182, -4.125087, -12.241076, 1.431397, 6.457302, -5.309094, 15.036847, 0
-0.083391, -4.786080, 3.893851, 0.056644, -2.913730, 4.080287, -0.056871, -3.502335, 3.172077, -1.382451, -19.096460, 3.394182, -4.126643, -12.241076, 1.431397, 6.460885, -5.309094, 15.036847, 0
